,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title
117,889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,True,20,1027,29,25,All Levels,1.5 hours,2016-07-18T22:38:56Z,Business Finance,61 Profit 1 Month  Crush Forex Trading Paradigm
118,1191504,How to create a routine Trading,https://www.udemy.com/how-to-create-a-trading-routine/,True,25,307,8,5,All Levels,8 mins,2017-05-01T18:50:43Z,Business Finance,create routine Trading
119,585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",https://www.udemy.com/forex-trading-robot-forex-trading/,True,150,2096,48,29,All Levels,41 mins,2015-08-24T22:16:54Z,Business Finance,Forex Trading Secrets MT4 Robot EA inside coding
120,671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,True,50,1315,48,59,Beginner Level,2.5 hours,2015-11-18T22:40:10Z,Business Finance,Forex SOS Course Trading Tweaks Working Forex Strategy
121,151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,False,Free,29167,1463,8,Intermediate Level,1.5 hours,2014-05-27T16:22:16Z,Business Finance,Introduction Financial Modeling
122,1105344,Quantitative Aptitude for Banking & Competitive Examinations,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,True,50,1056,1,42,All Levels,3 hours,2017-02-09T19:33:52Z,Business Finance,Quantitative Aptitude Banking  Competitive Examinations
123,44836,Option Spreads and Credit Spreads Bundle,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,True,180,2212,194,24,Expert Level,4.5 hours,2013-03-05T18:27:38Z,Business Finance,Option Spreads Credit Spreads Bundle
124,840300,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,True,50,2946,6,284,All Levels,31.5 hours,2016-05-05T23:07:43Z,Business Finance,B Com Accountancy Paper ECO 02 IGNOU
125,1100054,FOREX TRADING - Learn in a quick + profitable way + support,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,True,100,271,48,47,All Levels,3.5 hours,2017-02-20T23:45:20Z,Business Finance,FOREX TRADING  Learn quick  profitable way  support
126,421054,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,True,25,3771,10,35,All Levels,2.5 hours,2015-02-13T14:37:18Z,Business Finance,Auditing Basics Professional Course Level
127,528784,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,True,200,3143,11,39,Intermediate Level,3 hours,2015-11-10T22:55:53Z,Business Finance,Stock market Investing Encyclopedia invest stocks
128,637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,True,20,1951,30,20,Intermediate Level,33 mins,2015-10-13T21:07:22Z,Business Finance,Learn basics preparing accounting statements
129,236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,True,90,4022,35,14,Expert Level,1 hour,2016-12-15T15:49:13Z,Business Finance,Elliott Wave Forex Trading Elliott Wave Theory
130,777444,Corporate Finance - A Brief Introduction,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,False,Free,11724,649,17,Beginner Level,1.5 hours,2016-03-04T05:58:09Z,Business Finance,Corporate Finance  Brief Introduction
131,474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,True,20,2283,54,16,Intermediate Level,2 hours,2015-04-20T18:52:32Z,Business Finance,Excel functions analyze visualize data
132,1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,True,35,1181,1,18,Beginner Level,1 hour,2017-06-29T23:34:42Z,Business Finance,Building Financial Statements Excel
133,1051570,Transfer Pricing A Complete Analysis,https://www.udemy.com/transfer-pricing-a-complete-analysis/,True,50,1852,3,14,All Levels,2.5 hours,2016-12-28T18:19:16Z,Business Finance,Transfer Pricing Complete Analysis
134,262370,Accounting: Get Hired Without Work Experience,https://www.udemy.com/accounting-get-hired-without-work-experience/,True,100,4661,187,20,All Levels,1 hour,2014-09-01T21:43:47Z,Business Finance,Accounting Hired Work Experience
135,1188178,Forex Trading for Beginners - Basics,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,True,50,989,9,11,All Levels,1 hour,2017-04-24T16:42:56Z,Business Finance,Forex Trading Beginners  Basics
136,824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,All Levels,1.5 hours,2016-06-14T15:43:23Z,Business Finance,Basic Bookkeeping Hacks
137,1147458,Complete Trading Plan Course for Stocks & Forex (10 Hours),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,True,200,1087,14,61,All Levels,9.5 hours,2017-03-23T05:54:27Z,Business Finance,Complete Trading Plan Course Stocks  Forex 10 Hours
138,1243448,"Forex Trading with Fixed 'Risk through Options Trading""",https://www.udemy.com/forexoptions/,True,200,611,4,26,Beginner Level,1 hour,2017-06-07T17:15:07Z,Business Finance,Forex Trading Fixed Risk Options Trading
139,730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,True,60,1922,149,15,All Levels,20 hours,2016-01-21T01:25:31Z,Business Finance,Intro Investment Banking MA IPO Modeling  Free Book
140,252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,True,150,9015,65,23,All Levels,2.5 hours,2014-07-01T20:04:27Z,Business Finance,Pick Right Penny Stocks Invest 2017
141,1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,True,20,661,4,12,All Levels,1 hour,2017-05-02T21:59:07Z,Business Finance,10 Trading Ideas Equities Market
142,920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,True,105,1077,110,55,Beginner Level,6 hours,2016-08-19T20:12:24Z,Business Finance,Intro Financial Modeling
143,215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,True,20,6050,140,17,Beginner Level,1.5 hours,2014-05-18T19:08:04Z,Business Finance,Shark Accounting  Building Business Numbers
144,722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,True,150,3523,46,45,All Levels,4 hours,2016-01-10T21:39:39Z,Business Finance,Forex Trading TRADE TODAY
145,48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,False,Free,56659,4397,16,Beginner Level,1.5 hours,2013-04-07T21:39:25Z,Business Finance,Accounting 60 Minutes  Brief Introduction
146,907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Beginner Level,5 hours,2016-07-25T16:08:07Z,Business Finance,SAP FICO Beginners  Guide SAP Financial Accounts
147,317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,True,60,2900,424,36,Intermediate Level,2.5 hours,2014-10-19T22:04:51Z,Business Finance,Learn double Forex Trading Account trade
148,891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,True,200,1437,96,34,Beginner Level,2.5 hours,2016-08-08T22:23:09Z,Business Finance,Accounting Superpowers Learn Accounts Understand Business
149,1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,True,200,453,42,33,Intermediate Level,3 hours,2017-03-14T00:39:45Z,Business Finance,Python Algo Trading FX Trading Oanda
150,812616,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,True,20,2437,12,23,All Levels,1.5 hours,2016-11-16T17:38:38Z,Business Finance,Save Taxes
151,407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,True,30,5057,142,13,Beginner Level,1 hour,2015-02-06T07:12:25Z,Business Finance,Financial Model Basics Build model start finish
152,214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,True,95,6092,25,29,Beginner Level,1.5 hours,2016-11-03T05:22:20Z,Business Finance,Option Trading Rookies Covered Option Strategy
153,512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,True,95,4530,13,31,All Levels,1.5 hours,2015-08-06T19:08:20Z,Business Finance,EFT Stock Options Trading Success  Making Better Trades
154,377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,True,60,6967,16,34,All Levels,1 hour,2017-05-02T20:53:24Z,Business Finance,Learn Trade Stock Market Blowing Profits
155,1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,True,20,727,11,25,Beginner Level,3 hours,2017-04-26T18:17:51Z,Business Finance,Credit Repair Publication Amazon Live LIFE
156,945750,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,True,20,1560,43,25,All Levels,3 hours,2016-08-31T22:03:44Z,Business Finance,Fundamentals Accounting
157,1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,True,200,1047,9,46,All Levels,3.5 hours,2017-01-26T22:55:27Z,Business Finance,RSI Options Trading  Technical Analysis 3 Course Bundle
158,1188410,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,True,125,1045,2,17,Intermediate Level,1 hour,2017-04-24T21:59:45Z,Business Finance,Basics Mutual Funds  CMA  CS  CFA Exams
159,402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,True,200,3050,86,22,Beginner Level,2 hours,2015-01-27T09:27:49Z,Business Finance,Accounting 101 read Accounting Balance Sheet
160,588764,Stock Options Day Trading Mindset for Success,https://www.udemy.com/stock-options-day-trading-success-mindset/,True,200,2988,21,43,All Levels,4.5 hours,2015-09-29T19:15:24Z,Business Finance,Stock Options Day Trading Mindset Success
161,576946,Introduction to bookkeeping and Accounting,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,True,35,2623,158,20,Beginner Level,1 hour,2015-08-21T20:33:25Z,Business Finance,Introduction bookkeeping Accounting
162,543242,Learn to Trade The News,https://www.udemy.com/learn-to-trade-the-news/,True,200,1924,351,544,All Levels,46.5 hours,2015-07-16T22:03:29Z,Business Finance,Learn Trade News
163,502240,"Value Investing, Taught by Six Superinvestors",https://www.udemy.com/investing-stars/,True,200,3804,267,66,All Levels,5 hours,2015-06-19T21:22:17Z,Business Finance,Value Investing Taught Superinvestors
164,598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,True,120,4133,15,36,Beginner Level,4 hours,2015-10-08T20:23:36Z,Business Finance,Trading  Independent Investor Course
165,814068,Get Acquired: Learn From The Head Of Acquisitions For eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,True,195,1420,70,29,All Levels,2.5 hours,2016-04-28T18:04:46Z,Business Finance,Acquired Learn Head Acquisitions eBay
166,1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,True,125,1120,6,43,Beginner Level,3 hours,2017-01-23T17:04:49Z,Business Finance,Stock Market investment Practical Accounting
167,1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,True,200,668,12,22,All Levels,1 hour,2017-02-07T00:45:51Z,Business Finance,remove Risk Penny Stocks  Options Trading
168,441112,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,True,25,4086,31,14,All Levels,1.5 hours,2015-03-08T21:13:13Z,Business Finance,Accounting Basics 66 Minutes absolutely beginners
169,1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",https://www.udemy.com/taxaccounting/,True,200,1033,10,29,All Levels,2 hours,2017-01-11T16:17:20Z,Business Finance,Tax Accounting Difficult Topic Easy Understand
170,1028030,Analysis of Company Financial Statements,https://www.udemy.com/analysis-of-company-financial-statements/,True,20,832,34,34,All Levels,1.5 hours,2016-12-07T20:19:37Z,Business Finance,Analysis Company Financial Statements
171,1018380,Forex Trading Like Banks – Step by Step with Live Examples,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,True,195,677,45,40,All Levels,4.5 hours,2016-12-18T16:13:47Z,Business Finance,Forex Trading Like Banks  Step Step Live Examples
172,575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,True,20,3125,54,13,Beginner Level,2 hours,2015-08-09T18:34:30Z,Business Finance,Fundamentals Investing
173,1105216,Bank Financial Management A Comprehensive Study,https://www.udemy.com/bank-financial-management-a-comprehensive-study/,True,50,1081,6,21,All Levels,1.5 hours,2017-02-10T00:51:57Z,Business Finance,Bank Financial Management Comprehensive Study
174,936328,Learn to Trade Forex and Stocks: From Beginner to Advanced,https://www.udemy.com/tradeforex/,True,200,1645,25,42,All Levels,2 hours,2016-09-07T20:33:30Z,Business Finance,Learn Trade Forex Stocks Beginner Advanced
175,43441,"Master 'Technical Analysis and Chart reading skills Bundle""",https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/,True,120,3348,352,13,All Levels,3 hours,2013-02-25T21:38:29Z,Business Finance,Master Technical Analysis Chart reading skills Bundle
176,1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,True,200,939,7,19,All Levels,1.5 hours,2017-02-10T22:40:57Z,Business Finance,Naked Options Trade Covered  Poor Man Covered
177,584410,The Ultimate Guide to Dividend & Dividend Growth Investing,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/,True,200,2115,59,88,All Levels,5.5 hours,2015-11-13T18:10:25Z,Business Finance,Ultimate Guide Dividend  Dividend Growth Investing
178,625568,Charting for Beginners 101: Technical Analysis Demystified,https://www.udemy.com/charting-for-beginners-101/,True,45,2230,102,10,All Levels,1.5 hours,2015-10-09T21:27:49Z,Business Finance,Charting Beginners 101 Technical Analysis Demystified
179,297742,Build a DCF Valuation Model,https://www.udemy.com/build-a-dcf-valuation-model/,True,50,2053,234,44,All Levels,5.5 hours,2014-10-01T18:49:29Z,Business Finance,Build DCF Valuation Model
180,24877,Introductory Financial Accounting,https://www.udemy.com/introductory-financial-accounting/,True,80,1793,265,54,Beginner Level,10 hours,2012-10-03T03:20:10Z,Business Finance,Introductory Financial Accounting
